cruise,longitude,latitude,depth,temp,sal,oxy,phosphate,nitrate,silicate,barium
GP16,275.99411,-11.9998,1499.3,2.9814,34.597,93.300003,3.02,41.119999,123.769997,107.099998
GP16,275.99411,-11.9998,1749.5,2.5497,34.620499,108,2.93,39.970001,135.089996,114.800003
GP16,275.99411,-11.9998,2001.7,2.2519,34.639301,118.099998,2.86,39.16,142.899994,127.199997
GP16,275.99411,-11.9998,2249.6,2.0384,34.652599,130.300003,2.78,38.34,144.660004,128.800003
GP16,275.99411,-11.9998,2500.5,1.8973,34.662201,139.699997,2.72,37.740002,147.190002,131.100006
GP16,275.99411,-11.9998,2502.3,1.9166,34.6614,137.399994,2.79,37.849998,145.630005,132.5
GP16,275.99411,-11.9998,2751.3,1.8213,34.6689,144,2.76,37.369999,147,137.399994
GP16,275.99411,-11.9998,3000.8,1.7958,34.672199,147.100006,2.75,37.290001,148.460007,140.899994
GP16,275.99411,-11.9998,3251.4,1.7889,34.675201,154,2.7,36.759998,144.559998,136.399994
GP16,275.99411,-11.9998,3500.3,1.7761,34.679001,161.899994,2.65,36.150002,139.770004,137.699997
GP16,275.99411,-11.9998,3625.2,1.7781,34.680099,163.5,2.64,35.970001,138.410004,137.899994
GP16,275.99411,-11.9998,3751.4,1.7717,34.681499,165.600006,2.63,35.869999,137.039993,135.199997
GP16,275.99411,-11.9998,3999.8,1.7838,34.682201,167.399994,2.61,35.669998,136.059998,136.199997
GP16,275.99411,-11.9998,4251.7,1.8041,34.682598,168.399994,2.62,35.68,135.669998,132.899994
GP16,275.99411,-11.9998,4375,1.8172,34.6828,167.800003,2.61,35.720001,136.059998,133.300003
GP16,275.99411,-11.9998,4500.8,1.8324,34.682499,168,2.62,35.709999,136.160004,133.699997
GP16,275.99411,-11.9998,4551.5,1.8377,34.682701,168.199997,2.61,35.630001,136.259995,133.300003
GP16,273.4892,-12,19.4,18.935699,35.388802,271.899994,1.08,12.25,4.39,31.200001
GP16,273.4892,-12,50,18.100201,35.307098,267.899994,1.21,12.47,4.2,30.200001
GP16,273.4892,-12,100.5,14.2972,34.842499,75.400002,1.94,20.93,10.83,30
GP16,273.4892,-12,125.8,12.9478,34.885899,0.9,2.62,11.43,29.280001,36.599998
GP16,273.4892,-12,161.2,12.2635,34.859299,1,2.6,19.26,29.08,36.599998
GP16,273.4892,-12,226.2,11.4353,34.829899,1.5,2.52,32.169998,29.280001,38
GP16,273.4892,-12,280.2,10.8424,34.787998,1.1,2.63,32.400002,32.400002,40.599998
GP16,273.4892,-12,325,10.26,34.748001,2.4,2.66,34.240002,33.279999,43.400002
GP16,273.4892,-12,450.8,8.7505,34.648201,9.7,2.82,38.759998,37.189999,44.799999
GP16,273.4892,-12,626.8,6.6912,34.539501,27.799999,3.05,43.310001,47.830002,57.400002
GP16,273.4892,-12,800.3,5.5198,34.528801,29.700001,3.23,45.459999,66.279999,63.900002
GP16,273.4892,-12,999.3,4.4551,34.5373,60.900002,3.15,43.490002,85.410004,78.800003
GP16,270.9917,-11.9936,20.3,19.041901,35.358501,270.200012,1.15,13.9,5.46,32.599998
GP16,270.9917,-11.9936,40.9,19.0119,35.3578,269.399994,1.15,13.87,5.37,33.299999
GP16,270.9917,-11.9936,60.6,17.8561,35.278099,262.399994,1.24,13.26,4.49,34.200001
GP16,270.9917,-11.9936,100.4,14.1897,34.874298,26.700001,2.37,23.32,15.81,37.200001
GP16,270.9917,-11.9936,120.4,13.3786,34.876598,0.9,2.62,15.94,24.299999,34.400002
GP16,270.9917,-11.9936,136,13.1683,34.888302,1,2.62,10.44,28.110001,36.799999
GP16,270.9917,-11.9936,154.9,12.8303,34.878201,1,2.61,13.42,28.59,37.299999
GP16,270.9917,-11.9936,175.2,12.5278,34.870602,1.1,2.61,14.96,29.469999,37.900002
GP16,270.9917,-11.9936,200.6,12.2248,34.854,1.2,2.61,16.969999,29.77,37.900002
GP16,270.9917,-11.9936,250.3,11.4083,34.8102,1.3,2.59,28.67,28.889999,38.299999
GP16,270.9917,-11.9936,299.9,10.5865,34.757099,1.8,2.64,32.32,30.74,39.599998
GP16,270.9917,-11.9936,351,9.7534,34.700901,3.4,2.72,35.389999,32.599998,41.700001
GP16,270.9917,-11.9936,351.1,9.9858,34.7141,1.7,2.71,34.41,32.700001,41.599998
GP16,270.9917,-11.9936,399,9.2108,34.6702,2.5,2.82,37.580002,35.919998,44.400002
GP16,270.9917,-11.9936,449.8,8.3744,34.623798,7.7,2.88,39.73,38.849998,47.200001
GP16,270.9917,-11.9936,500.4,7.7553,34.590302,11.8,2.98,41.709999,42.66,49.299999
GP16,270.9917,-11.9936,625.1,6.3484,34.532299,24.200001,3.12,44.470001,52.91,57
GP16,270.9917,-11.9936,749.4,5.5586,34.515202,45.200001,3.1,44.130001,61.110001,64.400002
GP16,270.9917,-11.9936,999.5,4.4445,34.533199,65,3.13,43.27,83.660004,79.5
GP16,270.9917,-11.9936,1250.8,3.5748,34.5634,84.800003,3.07,41.82,103.760002,92.800003
GP16,270.9917,-11.9936,1499.7,2.9319,34.5938,100.300003,3.02,40.77,119.480003,106.5
GP16,270.9917,-11.9936,1749,2.5109,34.620098,113.199997,2.95,39.720001,131.679993,116.599998
GP16,270.9917,-11.9936,2001.2,2.252,34.637699,120.099998,2.9,39.060001,139.779999,124.900002
GP16,270.9917,-11.9936,2250.7,2.039,34.651798,130.699997,2.84,38.330002,143.779999,127.900002
GP16,270.9917,-11.9936,2251.5,2.0583,34.651501,128.399994,2.85,38.459999,144.270004,128
GP16,270.9917,-11.9936,2500.4,1.8877,34.662601,141.899994,2.78,37.59,143.869995,128.899994
GP16,270.9917,-11.9936,2751.5,1.8198,34.6689,148.5,2.74,37.16,144.360001,133.199997
GP16,270.9917,-11.9936,3000.4,1.7811,34.674301,157.399994,2.69,36.52,140.75,134.199997
GP16,270.9917,-11.9936,3251,1.7754,34.677399,161.5,2.66,36.200001,138.410004,134.5
GP16,270.9917,-11.9936,3501.1,1.7729,34.68,162.800003,2.65,36.060001,137.820007,135.100006
GP16,270.9917,-11.9936,3751.3,1.7921,34.6805,162.399994,2.65,36.130001,137.619995,137.899994
GP16,270.9917,-11.9936,4000.7,1.815,34.680801,162.300003,2.65,36.080002,138.110001,137.600006
GP16,270.9917,-11.9936,4050.8,1.8203,34.681,162.199997,2.65,36.09,138.309998,136.100006
GP16,270.9917,-11.9936,4074.5,1.823,34.680901,161.899994,2.66,36.18,138.600006,137.399994
GP16,270.9917,-11.9936,4100.4,1.8259,34.681099,161.5,2.65,36.18,138.889999,137.699997
GP16,270.9917,-11.9936,4114.5,1.8279,34.680801,162,2.65,36.119999,138.699997,138.199997
GP16,268.4903,-12.0008,20.8,19.999701,35.539501,267.799988,0.87,8.03,2.73,31.299999
GP16,268.4903,-12.0008,71,19.700001,35.555599,261.600006,0.81,6.44,2.44,32.099998
GP16,268.4903,-12.0008,130.4,14.041,34.774399,111.400002,1.79,19.290001,9.56,31.6
GP16,268.4903,-12.0008,165.8,12.5851,34.843201,0.9,2.58,19.08,25.860001,36.200001
GP16,268.4903,-12.0008,200.8,11.9014,34.829201,0.9,2.55,26.459999,27.52,37
GP16,268.4903,-12.0008,249.5,11.0441,34.7836,2.3,2.57,31.549999,29.08,40.900002
GP16,268.4903,-12.0008,300.6,10.2003,34.741001,5.9,2.61,34.779999,32.209999,40.599998
GP16,268.4903,-12.0008,399.2,8.9614,34.6633,11.2,2.72,38.189999,36.209999,46.099998
GP16,268.4903,-12.0008,502,7.8742,34.598499,22.799999,2.83,40.389999,40.41,49.099998
GP16,268.4903,-12.0008,601.6,6.9037,34.555099,22.799999,3,43.02,47.830002,54.700001
GP16,268.4903,-12.0008,802.1,5.3942,34.523201,44,3.1,44.259998,65.599998,65.5
GP16,268.4903,-12.0008,1000.9,4.4036,34.528,76.900002,3.02,42.240002,82.099998,80.300003
GP16,265.99799,-11.9972,21,20.9608,35.462101,262.200012,0.85,9.44,3.32,34.299999
GP16,265.99799,-11.9972,40.1,20.966801,35.462799,262.399994,0.86,9.42,3.32,33
GP16,265.99799,-11.9972,75.1,19.9702,35.553902,253.100006,0.8,6.61,2.63,32.200001
GP16,265.99799,-11.9972,110,18.662901,35.405899,218.699997,0.85,6.98,2.44,33.099998
GP16,265.99799,-11.9972,129.9,15.8865,35.0089,163.600006,1.3,14.36,4.98,30.6
GP16,265.99799,-11.9972,156.5,13.9175,34.791,83.699997,1.89,20.32,10.83,30.299999
GP16,265.99799,-11.9972,179.6,13.0137,34.796101,9.4,2.57,20.540001,22.15,33.599998
GP16,265.99799,-11.9972,200.8,12.6201,34.819199,1.1,2.64,19.049999,26.16,36.299999
GP16,265.99799,-11.9972,219.8,12.2724,34.8242,1.2,2.63,18.51,27.91,37.799999
GP16,265.99799,-11.9972,235.8,11.8739,34.7939,1.3,2.64,22.959999,27.43,37.200001
GP16,265.99799,-11.9972,260.5,11.3481,34.756802,1.6,2.64,27.09,27.33,39
GP16,265.99799,-11.9972,319.9,10.2933,34.731098,5.3,2.63,33.950001,30.940001,40.700001
GP16,265.99799,-11.9972,321.5,9.9376,34.711498,5.2,2.65,35.060001,32.209999,41.5
GP16,265.99799,-11.9972,350.8,9.5384,34.686901,7.4,2.68,36.369999,33.380001,42.799999
GP16,265.99799,-11.9972,400.8,8.9658,34.651699,12,2.73,38.150002,34.939999,44.299999
GP16,265.99799,-11.9972,500.6,7.639,34.577999,23.4,2.87,41.209999,40.799999,49.599998
GP16,265.99799,-11.9972,601.1,6.6218,34.5387,39.900002,2.92,42.419998,47.830002,54.799999
GP16,265.99799,-11.9972,700.8,5.8838,34.5247,34.5,3.08,44.43,58.279999,64
GP16,265.99799,-11.9972,801,5.3169,34.5177,49.200001,3.07,44.119999,65.699997,73.5
GP16,265.99799,-11.9972,900.6,4.8049,34.5214,63.599998,3.05,43.360001,74.379997,74.099998
GP16,265.99799,-11.9972,1001.4,4.3899,34.532101,75.300003,3.02,42.52,83.459999,78.800003
GP16,265.99799,-11.9972,1251,3.5208,34.563702,91.599998,3,41.5,104.639999,93.599998
GP16,265.99799,-11.9972,1501.6,2.9153,34.594799,102.300003,2.96,40.669998,121.230003,106.300003
GP16,265.99799,-11.9972,1750.6,2.5286,34.617298,116.400002,2.88,39.57,131.770004,116
GP16,265.99799,-11.9972,1751.2,2.5768,34.614399,116.300003,2.89,39.369999,129.039993,114.400002
GP16,265.99799,-11.9972,2001.7,2.2501,34.635601,127.599998,2.84,38.52,138.119995,120.300003
GP16,265.99799,-11.9972,2251.7,2.0062,34.6521,142,2.76,37.549999,139.580002,123
GP16,265.99799,-11.9972,2500.4,1.8495,34.664101,160,2.65,36.310001,136.059998,124.300003
GP16,265.99799,-11.9972,2752.2,1.789,34.671299,163.5,2.64,36.080002,138.309998,129.199997
GP16,265.99799,-11.9972,3001.6,1.7764,34.674,161.300003,2.65,36.23,141.529999,132.800003
GP16,265.99799,-11.9972,3250.6,1.7898,34.675701,161,2.66,36.459999,139.580002,136.399994
GP16,265.99799,-11.9972,3376.2,1.7932,34.677101,160,2.65,36.299999,141.330002,137.100006
GP16,265.99799,-11.9972,3500.7,1.8009,34.677601,159.699997,2.65,36.299999,141.429993,137.5
GP16,265.99799,-11.9972,3603.1,1.8069,34.678101,159.300003,2.65,36.369999,142.020004,136.800003
GP16,265.99799,-11.9972,3626.4,1.8081,34.6782,159.300003,2.65,36.279999,141.240005,137.899994
GP16,265.99799,-11.9972,3645.7,1.8093,34.678398,158.800003,2.65,36.310001,142.210007,138.600006
GP16,263.49289,-13.0054,24.8,21.4277,35.565399,258.5,0.66,6.43,2.93,33.299999
GP16,263.49289,-13.0054,50.3,20.356701,35.722,250,0.52,1.72,1.66,32.599998
GP16,263.49289,-13.0054,120.3,19.883101,35.747101,247.300003,0.49,1.54,1.27,33.200001
GP16,263.49289,-13.0054,159.8,16.249901,35.067001,177,0.99,10.26,3.12,31.700001
GP16,263.49289,-13.0054,210.7,12.7059,34.826698,1.5,2.58,21.82,24.200001,34.700001
GP16,263.49289,-13.0054,230.4,12.0613,34.817101,1,2.58,24.26,26.549999,36.200001
GP16,263.49289,-13.0054,245.4,11.756,34.805698,1.2,2.57,27.139999,26.84,35.799999
GP16,263.49289,-13.0054,300.9,10.67,34.752602,9,2.54,32.810001,28.790001,38.400002
GP16,263.49289,-13.0054,400.5,9.0451,34.660301,21.799999,2.64,37.23,33.77,45.099998
GP16,263.49289,-13.0054,500,7.8414,34.5942,32.099998,2.75,39.810001,39.240002,48.299999
GP16,263.49289,-13.0054,749.7,5.6305,34.512501,47.5,3.04,43.68,58.860001,63.299999
GP16,263.49289,-13.0054,1000.3,4.3227,34.5285,71.099998,3.07,42.810001,83.849998,79.800003
GP16,260.99371,-13.9952,20.2,21.2904,35.742699,260.399994,0.49,3.05,1.66,33
GP16,260.99371,-13.9952,40.9,21.225,35.7644,259.899994,0.45,2.21,1.37,32.400002
GP16,260.99371,-13.9952,59.5,21.1646,35.7911,259.600006,0.44,1.92,1.37,33.700001
GP16,260.99371,-13.9952,110.5,20.183901,35.783298,249.600006,0.49,1.44,1.27,33.299999
GP16,260.99371,-13.9952,146.1,17.861,35.316799,204,0.85,7.86,2.34,33.900002
GP16,260.99371,-13.9952,200.5,13.0541,34.8032,9.2,2.47,22.34,20.4,36.400002
GP16,260.99371,-13.9952,250.3,11.9738,34.816502,1,2.57,20.700001,28.5,38
GP16,260.99371,-13.9952,275,11.6405,34.796799,1.1,2.58,24.809999,28.690001,38.799999
GP16,260.99371,-13.9952,325,10.8465,34.755501,2,2.59,31.459999,29.280001,38.400002
GP16,260.99371,-13.9952,399.7,9.6898,34.697701,7.7,2.64,35.869999,32.990002,43.400002
GP16,260.99371,-13.9952,519.8,8.007,34.593399,31,2.71,39.48,37.48,48.200001
GP16,260.99371,-13.9952,600.7,7.206,34.553699,35.799999,2.83,41.189999,42.169998,50.400002
GP16,260.99371,-13.9952,601.9,7.0541,34.5481,36.900002,2.87,41.549999,43.540001,53
GP16,260.99371,-13.9952,699.5,6.2697,34.5187,43.400002,2.96,42.599998,49.880001,57.099998
GP16,260.99371,-13.9952,799.9,5.5039,34.509201,47.900002,3.07,43.889999,61.110001,64.199997
GP16,260.99371,-13.9952,900.2,4.9795,34.5149,52.900002,3.11,44.040001,71.160004,70.900002
GP16,260.99371,-13.9952,999.9,4.5517,34.523399,64.5,3.1,43.34,79.849998,77.5
GP16,260.99371,-13.9952,1200.4,3.8033,34.5481,84.099998,3.06,41.799999,96.839996,87.800003
GP16,260.99371,-13.9952,1401.2,3.2335,34.574799,96.199997,3.01,41.09,111.18,99.300003
GP16,260.99371,-13.9952,1600.9,2.8161,34.597599,111.5,2.93,39.860001,120.650002,106.400002
GP16,260.99371,-13.9952,1800.3,2.5211,34.614899,124.400002,2.83,38.869999,126.5,113
GP16,260.99371,-13.9952,1999.8,2.2869,34.630402,134.399994,2.79,38.169998,131.089996,118.099998
GP16,260.99371,-13.9952,2200.9,2.0685,34.6451,148.100006,2.69,37.25,131.190002,122.5
GP16,260.99371,-13.9952,2400.3,1.908,34.657299,164,2.61,36.279999,130.309998,123.699997
GP16,260.99371,-13.9952,2400.8,1.8939,34.658798,162.800003,2.62,36.130001,130.990005,122.300003
GP16,260.99371,-13.9952,2601.4,1.8182,34.667301,165.800003,2.61,35.860001,133.820007,127.599998
GP16,260.99371,-13.9952,3001,1.7934,34.672798,162.600006,2.65,36.209999,138.990005,136.199997
GP16,260.99371,-13.9952,3201.3,1.8002,34.673,160.300003,2.65,36.389999,141.919998,137.100006
GP16,260.99371,-13.9952,3399.7,1.8113,34.672401,157.899994,2.67,36.59,144.559998,134.800003
GP16,260.99371,-13.9952,3601.1,1.8259,34.671799,156.300003,2.69,36.810001,146.699997,133.800003
GP16,260.99371,-13.9952,3700.8,1.8353,34.671501,156.100006,2.67,36.790001,146.899994,135.699997
GP16,260.99371,-13.9952,3750.3,1.8398,34.671299,155.399994,2.68,36.75,146.309998,137.800003
GP16,260.99371,-13.9952,3799.8,1.8432,34.671001,155.300003,2.7,36.849998,147.779999,138.199997
GP16,260.99371,-13.9952,3810.4,1.8428,34.671001,154.699997,2.68,36.919998,147.779999,144
GP16,260.99371,-13.9952,3835.8,1.8446,34.670898,154.800003,2.68,36.900002,148.460007,146.800003
GP16,258.48999,-15.0027,20.2,21.8591,35.8092,257.5,0.38,1.48,1.37,32.799999
GP16,258.48999,-15.0027,70.3,21.799101,35.870701,256,0.38,1.19,1.37,32.599998
GP16,258.48999,-15.0027,96.9,21.2145,35.8722,253.600006,0.43,1.29,1.37,34.599998
GP16,258.48999,-15.0027,124.5,20.227699,35.727798,235.800003,0.53,2.04,1.46,33
GP16,258.48999,-15.0027,200.6,14.6298,34.824501,156.300003,1.38,15.44,5.95,31.700001
GP16,258.48999,-15.0027,275.4,11.1866,34.624599,37.5,2.4,25.32,20.690001,37.099998
GP16,258.48999,-15.0027,320.4,10.3133,34.652,14.6,2.64,31.209999,26.16,39.799999
GP16,258.48999,-15.0027,350.4,9.7948,34.635799,20.1,2.63,33.240002,27.23,41.5
GP16,258.48999,-15.0027,400.6,8.988,34.616402,36.400002,2.6,35.57,29.67,43
GP16,258.48999,-15.0027,498.5,7.9141,34.587299,53.099998,2.63,37.849998,35.82,49.099998
GP16,258.48999,-15.0027,750.4,5.7686,34.506901,63.599998,2.93,42.099998,54.279999,61.400002
GP16,258.48999,-15.0027,1000.8,4.5178,34.518398,71.400002,3.07,42.919998,78.089996,75.5
GP16,255.994,-15.9997,20.3,22.3521,35.953701,253,0.29,0.86,1.17,32.900002
GP16,255.994,-15.9997,49,22.327299,35.953098,253.300003,0.3,0.84,1.17,32.799999
GP16,255.994,-15.9997,75.4,22.1623,36.028198,254.300003,0.29,0.56,1.17,32.900002
GP16,255.994,-15.9997,105.2,21.6584,35.9744,249.199997,0.33,1.02,1.17,34.299999
GP16,255.994,-15.9997,150.2,20.5599,35.802101,235.899994,0.38,1.24,1.07,32.900002
GP16,255.994,-15.9997,186.1,18.5804,35.4077,225.399994,0.5,4.13,1.17,34.099998
GP16,255.994,-15.9997,225.4,15.9745,34.979401,198.300003,0.9,10.32,2.83,32.900002
GP16,255.994,-15.9997,277.6,12.1435,34.563999,108,1.77,19.84,11.62,34.099998
GP16,255.994,-15.9997,331.6,10.4897,34.591599,37.299999,2.43,27.77,21.870001,38.900002
GP16,255.994,-15.9997,360.6,9.6889,34.604099,21.1,2.6,32.73,25.959999,41.599998
GP16,255.994,-15.9997,410,8.6945,34.573898,27.9,2.66,36.77,29.190001,44.299999
GP16,255.994,-15.9997,500.3,7.4299,34.529701,52.799999,2.69,39.099998,34.360001,48.599998
GP16,255.994,-15.9997,501.4,7.5403,34.533901,50.900002,2.66,39,33.869999,48.599998
GP16,255.994,-15.9997,626.2,6.4688,34.513,69.900002,2.73,39.900002,43.439999,55.799999
GP16,255.994,-15.9997,750.2,5.533,34.491901,66.900002,2.94,42.25,54.860001,61.299999
GP16,255.994,-15.9997,1001.5,4.5015,34.514099,78.300003,3,42.349998,75.849998,73.599998
GP16,255.994,-15.9997,1250.8,3.6272,34.549,92.900002,3,41.400002,97.129997,90.199997
GP16,255.994,-15.9997,1500.6,2.9889,34.583401,108.900002,2.94,40.220001,112.940002,101.699997
GP16,255.994,-15.9997,1750,2.5701,34.609798,123.800003,2.86,39.130001,122.699997,110.900002
GP16,255.994,-15.9997,2001.3,2.2511,34.631001,139.899994,2.76,37.919998,128.259995,115.5
GP16,255.994,-15.9997,2201.1,2.0281,34.646999,154,2.69,36.919998,130.5,118.300003
GP16,255.994,-15.9997,2300,1.9688,34.651798,158.800003,2.66,36.610001,130.800003,121.400002
GP16,255.994,-15.9997,2399.3,1.918,34.6562,163.100006,2.65,36.290001,131.970001,122.900002
GP16,255.994,-15.9997,2499.9,1.867,34.662102,164.899994,2.6,36.240002,132.360001,123.400002
GP16,255.994,-15.9997,2500.8,1.8725,34.660702,165.5,2.63,36.07,132.449997,122.900002
GP16,255.994,-15.9997,2603.2,1.8445,34.665001,165.199997,2.6,36.259998,135.190002,124.699997
GP16,255.994,-15.9997,2700.1,1.8259,34.667198,165,2.61,36.32,136.449997,127.800003
GP16,255.994,-15.9997,2800.8,1.8145,34.6688,164.199997,2.62,36.34,139.289993,126.800003
GP16,255.994,-15.9997,2998.8,1.8059,34.670799,161.600006,2.64,36.560001,142.210007,129.600006
GP16,255.994,-15.9997,3250.3,1.8073,34.6712,158.899994,2.65,36.830002,145.630005,133.899994
GP16,255.994,-15.9997,3500.2,1.8154,34.671001,156.199997,2.66,37.080002,148.660004,137.899994
GP16,255.994,-15.9997,3750.9,1.8324,34.670502,154.600006,2.65,37.119999,150.020004,137.100006
GP16,255.994,-15.9997,3800.4,1.8363,34.670502,154.5,2.68,37.200001,150.309998,136
GP16,255.994,-15.9997,3852,1.8411,34.670399,154.300003,2.68,37.150002,150.020004,135.800003
GP16,255.994,-15.9997,3899.8,1.846,34.670399,154.300003,2.7,37.18,150.410004,135.399994
GP16,255.994,-15.9997,3924.2,1.8484,34.6703,154.5,2.69,37.130001,150.610001,135.399994
GP16,253.48801,-15.4304,20,22.7306,35.850399,253.199997,0.39,1.77,1.07,32.299999
GP16,253.48801,-15.4304,60.3,22.388201,36.0961,254.800003,0.32,0.19,1.07,32.900002
GP16,253.48801,-15.4304,90,22.062,36.128399,249.5,0.34,0.09,1.07,32.400002
GP16,253.48801,-15.4304,124.8,21.696501,36.102001,241.5,0.34,0.05,0.88,33.599998
GP16,253.48801,-15.4304,170.3,19.1472,35.557201,232.199997,0.43,2.44,0.88,34
GP16,253.48801,-15.4304,294.9,11.2407,34.5564,71.099998,2.1,23.200001,15.91,35.599998
GP16,253.48801,-15.4304,350.9,9.9092,34.628601,13.4,2.63,32.880001,26.549999,42.299999
GP16,253.48801,-15.4304,399.7,8.7404,34.583099,22.4,2.66,37.049999,29.280001,44.799999
GP16,253.48801,-15.4304,601,6.3812,34.503899,68.400002,2.72,40.48,42.66,55.200001
GP16,253.48801,-15.4304,801.1,5.2809,34.4995,75.199997,2.88,42.02,59.16,67.099998
GP16,253.48801,-15.4304,1000.5,4.3674,34.5182,87.300003,2.92,41.759998,77.220001,79.800003
GP16,250.80299,-14.9971,20.3,23.4468,35.917198,249.5,0.41,2.49,1.46,32.700001
GP16,250.80299,-14.9971,51.4,23.3032,35.989899,251.399994,0.39,1.95,1.37,32.200001
GP16,250.80299,-14.9971,80.7,22.262699,36.166,250.800003,0.31,0,1.07,32.700001
GP16,250.80299,-14.9971,129.3,21.3335,35.994099,237.300003,0.39,0.32,0.98,33.700001
GP16,250.80299,-14.9971,249.6,13.7116,34.689701,196.300003,0.99,11.63,3.71,33.700001
GP16,250.80299,-14.9971,254.9,13.2327,34.662399,158.399994,1.29,14.92,6.25,33.5
GP16,250.80299,-14.9971,300.8,11.2001,34.597599,46,2.29,24.540001,19.42,37.5
GP16,250.80299,-14.9971,350.6,10.0257,34.628502,13.6,2.61,31.49,26.16,39.5
GP16,250.80299,-14.9971,385.7,9.3526,34.609798,16.299999,2.65,34.639999,28.01,40.5
GP16,250.80299,-14.9971,449.6,8.3233,34.5742,39.700001,2.5,35.259998,29.09,44.700001
GP16,250.80299,-14.9971,500.2,7.7051,34.548302,52.099998,2.63,38.200001,33.580002,47.799999
GP16,250.80299,-14.9971,600.6,6.5547,34.504902,73.800003,2.66,39.299999,40.610001,53.799999
GP16,250.80299,-14.9971,749.7,5.4929,34.4944,77.900002,2.82,41.080002,55.639999,60.200001
GP16,250.80299,-14.9971,1001.3,4.367,34.516998,91,2.88,41.07,78.190002,76
GP16,250.80299,-14.9971,1236.7,3.5095,34.551998,109.300003,2.85,39.860001,98.010002,91.400002
GP16,250.80299,-14.9971,1251.3,3.4775,34.5546,109.099998,2.87,40.029999,98.589996,92.400002
GP16,250.80299,-14.9971,1500.5,2.9249,34.585899,120,2.82,39.23,113.230003,102
GP16,250.80299,-14.9971,1750.9,2.5053,34.6124,133.199997,2.77,38.25,122.699997,110.5
GP16,250.80299,-14.9971,2000.2,2.1812,34.6343,146.300003,2.7,37.34,127.970001,114.599998
GP16,250.80299,-14.9971,2100.2,2.0769,34.6422,152,2.67,36.919998,128.259995,118.599998
GP16,250.80299,-14.9971,2200.4,1.9932,34.648998,156.300003,2.65,36.720001,130.889999,121.800003
GP16,250.80299,-14.9971,2301.7,1.9282,34.654598,159.800003,2.65,36.509998,132.259995,120.400002
GP16,250.80299,-14.9971,2501.5,1.8369,34.663898,162.5,2.57,36.150002,135.479996,126.800003
GP16,250.80299,-14.9971,2501.9,1.8439,34.6628,163.199997,2.63,36.25,134.600006,124.400002
GP16,250.80299,-14.9971,2600.2,1.8194,34.666199,162.800003,2.58,36.220001,136.649994,126.300003
GP16,250.80299,-14.9971,2701,1.807,34.667999,162,2.58,36.279999,137.919998,129.300003
GP16,250.80299,-14.9971,2800.6,1.7982,34.669201,161.199997,2.59,36.369999,139.869995,131.199997
GP16,250.80299,-14.9971,2902.3,1.7957,34.669701,159.699997,2.61,36.529999,142.119995,133.699997
GP16,250.80299,-14.9971,3000.1,1.7969,34.6702,158.300003,2.62,36.700001,144.169998,131.399994
GP16,250.80299,-14.9971,3201.5,1.8076,34.670101,156.300003,2.63,36.799999,146.020004,134
GP16,250.80299,-14.9971,3400.7,1.8247,34.670101,155.699997,2.64,36.82,146.309998,130.699997
GP16,250.80299,-14.9971,3650.3,1.8485,34.669701,155.399994,2.65,37.02,138.309998,128
GP16,250.80299,-14.9971,3676,1.8512,34.6698,155.100006,2.65,36.959999,147.679993,132.100006
GP16,250.80299,-14.9971,3693,1.853,34.669899,155,2.64,36.900002,147.089996,132
GP16,247.24699,-14.9775,20,24.2859,35.8419,245,0.47,3.74,1.76,32.700001
GP16,247.24699,-14.9775,60.2,23.242901,36.141102,255.800003,0.31,0.47,1.17,34.200001
GP16,247.24699,-14.9775,94.8,22.4746,36.165199,242.199997,0.36,0.28,1.17,33.299999
GP16,247.24699,-14.9775,149.8,21.1192,35.982601,232.800003,0.33,0.41,0.78,34.5
GP16,247.24699,-14.9775,200.2,18.835699,35.517399,223.800003,0.47,3.58,0.98,33.200001
GP16,247.24699,-14.9775,305.1,12.1927,34.625702,85.099998,2,21.49,14.25,35.700001
GP16,247.24699,-14.9775,354.6,10.2581,34.635502,15.8,2.6,30.700001,25.379999,39.200001
GP16,247.24699,-14.9775,400.9,9.0875,34.5965,34.700001,2.56,34.869999,27.530001,41.900002
GP16,247.24699,-14.9775,600.2,6.5203,34.506802,79.300003,2.63,38.830002,40.610001,54.299999
GP16,247.24699,-14.9775,800.9,5.1619,34.495098,89.5,2.81,40.810001,59.740002,67.099998
GP16,247.24699,-14.9775,1000.8,4.2917,34.520199,85.099998,2.95,41.93,80.139999,81.199997
GP16,247.24699,-14.9775,1199.8,3.5636,34.550499,100,2.88,40.59,96.639999,91.199997
GP16,247.24699,-14.9775,1200.8,3.6231,34.548,95.699997,2.96,41.290001,96.540001,89.300003
GP16,247.24699,-14.9775,1400.7,3.043,34.578602,109.300003,2.86,39.970001,109.910004,101.300003
GP16,247.24699,-14.9775,1601.5,2.6816,34.600601,123.699997,2.8,39.049999,118.400002,105.699997
GP16,247.24699,-14.9775,1801.4,2.3802,34.6203,134.600006,2.73,38.209999,124.550003,113.199997
GP16,247.24699,-14.9775,2000.8,2.1215,34.638199,147.899994,2.65,37.220001,128.360001,119.599998
GP16,247.24699,-14.9775,2201.3,1.9487,34.6511,161.699997,2.59,36.240002,128.75,116.699997
GP16,247.24699,-14.9775,2225.3,1.93,34.652199,164.899994,2.56,35.93,125.43,118.400002
GP16,247.24699,-14.9775,2250.8,1.911,34.6534,169.100006,2.54,35.68,125.620003,119.400002
